series,phi,N,rep,loglik_pf,phi_true,nu,c
Serie_2,0.7969746835443038,100,23,-2167.034010828744,0.8,3.0,0.4
Serie_2,0.7969746835443038,100,24,-2164.1178968983254,0.8,3.0,0.4
Serie_2,0.7969746835443038,100,25,-2163.084589841094,0.8,3.0,0.4
Serie_2,0.7969746835443038,100,26,-2171.5450731140286,0.8,3.0,0.4
Serie_2,0.7969746835443038,100,27,-2165.261064056173,0.8,3.0,0.4
Serie_2,0.7969746835443038,100,28,-2170.7587944914153,0.8,3.0,0.4
Serie_2,0.7969746835443038,100,29,-2164.7957040754095,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,0,-2171.6324748190327,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,1,-2168.9650560832424,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,2,-2163.6641615902154,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,3,-2166.976324836355,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,4,-2160.683304300179,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,5,-2163.841716343195,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,6,-2166.258002596589,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,7,-2171.818142678731,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,8,-2167.5926994413226,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,9,-2163.363474431412,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,10,-2170.9679887994544,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,11,-2170.9851496646165,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,12,-2164.377203645302,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,13,-2170.0796058325536,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,14,-2167.590750840496,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,15,-2167.5648327977283,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,16,-2165.5651678214927,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,17,-2164.571515390588,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,18,-2165.6365667656273,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,19,-2163.442238440107,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,20,-2168.7435983553237,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,21,-2168.2329414508818,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,22,-2170.0513831702465,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,23,-2164.1013291176355,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,24,-2168.7610162039664,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,25,-2167.957523181198,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,26,-2167.1957686609035,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,27,-2163.696030416414,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,28,-2165.9676701373733,0.8,3.0,0.4
Serie_2,0.8020253164556962,100,29,-2169.8597118512757,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,0,-2169.154952283605,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,1,-2161.8648437067936,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,2,-2171.056576480035,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,3,-2167.7144138656945,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,4,-2168.671355317958,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,5,-2164.1032685279397,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,6,-2161.7607512401814,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,7,-2160.6179109639875,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,8,-2166.8912027149117,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,9,-2163.5530724987916,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,10,-2170.9251837290944,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,11,-2169.763409000152,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,12,-2165.491971903358,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,13,-2164.2602848211486,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,14,-2163.207990209975,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,15,-2166.714317783554,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,16,-2169.983175535918,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,17,-2165.252526790145,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,18,-2167.536037910688,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,19,-2166.1106343454207,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,20,-2165.9921006137456,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,21,-2161.963920797895,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,22,-2163.8143629400006,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,23,-2171.7970767069573,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,24,-2169.280479780578,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,25,-2162.853160012666,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,26,-2167.6522161946277,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,27,-2172.4500171916616,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,28,-2167.3134694627256,0.8,3.0,0.4
Serie_2,0.8070759493670886,100,29,-2164.915972878432,0.8,3.0,0.4
Serie_2,0.812126582278481,100,0,-2167.346513793171,0.8,3.0,0.4
Serie_2,0.812126582278481,100,1,-2169.50655640935,0.8,3.0,0.4
Serie_2,0.812126582278481,100,2,-2164.707339064883,0.8,3.0,0.4
Serie_2,0.812126582278481,100,3,-2169.464742080217,0.8,3.0,0.4
Serie_2,0.812126582278481,100,4,-2170.63990946501,0.8,3.0,0.4
Serie_2,0.812126582278481,100,5,-2169.195959523164,0.8,3.0,0.4
Serie_2,0.812126582278481,100,6,-2169.154998085111,0.8,3.0,0.4
Serie_2,0.812126582278481,100,7,-2168.8780876455567,0.8,3.0,0.4
Serie_2,0.812126582278481,100,8,-2165.0679138812584,0.8,3.0,0.4
Serie_2,0.812126582278481,100,9,-2164.0567933115176,0.8,3.0,0.4
Serie_2,0.812126582278481,100,10,-2173.811291569634,0.8,3.0,0.4
Serie_2,0.812126582278481,100,11,-2173.642064082863,0.8,3.0,0.4
Serie_2,0.812126582278481,100,12,-2166.5520062626956,0.8,3.0,0.4
Serie_2,0.812126582278481,100,13,-2169.2350366622445,0.8,3.0,0.4
Serie_2,0.812126582278481,100,14,-2165.3791621448718,0.8,3.0,0.4
Serie_2,0.812126582278481,100,15,-2171.2680510359664,0.8,3.0,0.4
Serie_2,0.812126582278481,100,16,-2168.1184917118794,0.8,3.0,0.4
Serie_2,0.812126582278481,100,17,-2167.3906403100705,0.8,3.0,0.4
Serie_2,0.812126582278481,100,18,-2166.9325295614303,0.8,3.0,0.4
Serie_2,0.812126582278481,100,19,-2170.9213849655684,0.8,3.0,0.4
Serie_2,0.812126582278481,100,20,-2173.445017515752,0.8,3.0,0.4
Serie_2,0.812126582278481,100,21,-2162.47493280276,0.8,3.0,0.4
Serie_2,0.812126582278481,100,22,-2167.015536617256,0.8,3.0,0.4
Serie_2,0.812126582278481,100,23,-2168.3386366820814,0.8,3.0,0.4
Serie_2,0.812126582278481,100,24,-2158.9610814810817,0.8,3.0,0.4
Serie_2,0.812126582278481,100,25,-2164.9497654192924,0.8,3.0,0.4
Serie_2,0.812126582278481,100,26,-2168.022642689145,0.8,3.0,0.4
Serie_2,0.812126582278481,100,27,-2169.444471045987,0.8,3.0,0.4
Serie_2,0.812126582278481,100,28,-2164.5367490573008,0.8,3.0,0.4
Serie_2,0.812126582278481,100,29,-2162.6635858441364,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,0,-2164.564102399942,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,1,-2171.641790894107,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,2,-2170.8213742645617,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,3,-2169.082492589779,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,4,-2167.7310118580394,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,5,-2170.541228518288,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,6,-2173.7592070769333,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,7,-2166.409430608695,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,8,-2168.293096531704,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,9,-2169.8427402580883,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,10,-2166.473365360263,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,11,-2166.2835655916283,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,12,-2164.8915112275454,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,13,-2172.009980078822,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,14,-2167.4257958201415,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,15,-2168.4072325859743,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,16,-2164.6098527593886,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,17,-2169.3225020541363,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,18,-2166.47378691188,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,19,-2162.960713634027,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,20,-2169.5379520523657,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,21,-2165.4696730934534,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,22,-2167.699542312355,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,23,-2169.6686643907474,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,24,-2164.0733934145114,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,25,-2166.4326510745577,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,26,-2162.74730005414,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,27,-2170.343838608387,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,28,-2166.4164532145237,0.8,3.0,0.4
Serie_2,0.8171772151898734,100,29,-2170.301315483932,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,0,-2168.4363969528617,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,1,-2167.5593503459713,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,2,-2170.73094151284,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,3,-2164.97234259838,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,4,-2165.0643884883757,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,5,-2172.6073086941797,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,6,-2170.221405764379,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,7,-2170.144964209703,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,8,-2170.2469258853516,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,9,-2170.879057386301,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,10,-2170.7832559426174,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,11,-2165.1164232498368,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,12,-2166.804095178222,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,13,-2174.995764967043,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,14,-2170.0603159144384,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,15,-2168.9812051384406,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,16,-2166.087493047104,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,17,-2170.518514330039,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,18,-2172.6869105820824,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,19,-2173.1138188105247,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,20,-2170.715487481788,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,21,-2167.3935129042306,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,22,-2168.624446630911,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,23,-2170.996540343155,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,24,-2167.386027258368,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,25,-2167.6613719649813,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,26,-2167.921321633168,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,27,-2168.504827863932,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,28,-2172.17925405733,0.8,3.0,0.4
Serie_2,0.8222278481012658,100,29,-2170.8111275051733,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,0,-2171.3374566781117,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,1,-2170.406822111312,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,2,-2168.8564620884044,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,3,-2171.1538561079096,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,4,-2172.5393657646628,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,5,-2177.634349981126,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,6,-2172.417009173671,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,7,-2170.7602439697944,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,8,-2166.0173619077455,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,9,-2170.9615044927855,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,10,-2174.934173934583,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,11,-2169.9697256817635,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,12,-2174.676282543605,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,13,-2171.679077707817,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,14,-2169.6481853804653,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,15,-2166.7762496066907,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,16,-2173.8952125814476,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,17,-2167.020358874757,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,18,-2172.7553162175054,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,19,-2173.7351383323307,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,20,-2167.224921191283,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,21,-2171.4757967023174,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,22,-2175.155996763989,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,23,-2168.2883641130175,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,24,-2170.1654568447816,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,25,-2172.849329309655,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,26,-2172.1522441527295,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,27,-2172.7030158004636,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,28,-2176.4393933450197,0.8,3.0,0.4
Serie_2,0.8272784810126582,100,29,-2172.099736406706,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,0,-2172.026550998604,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,1,-2175.5585341507344,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,2,-2169.1494745319997,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,3,-2170.479157447352,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,4,-2172.268322295008,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,5,-2170.5891913346104,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,6,-2177.7304341483496,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,7,-2177.788989311967,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,8,-2174.602941174216,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,9,-2167.8874039313578,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,10,-2174.9768788226497,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,11,-2169.6717848268145,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,12,-2175.3970904086555,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,13,-2173.7270410691453,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,14,-2181.1500187314277,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,15,-2174.336411730511,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,16,-2170.049673634253,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,17,-2177.4386316360137,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,18,-2173.7138474066737,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,19,-2177.8930340667475,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,20,-2172.723903799202,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,21,-2172.520286772117,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,22,-2174.73186822785,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,23,-2173.68655241775,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,24,-2169.2766957656554,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,25,-2173.078229208456,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,26,-2168.2680332871146,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,27,-2172.634063049322,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,28,-2169.494693056223,0.8,3.0,0.4
Serie_2,0.8323291139240506,100,29,-2175.701621724225,0.8,3.0,0.4
Serie_2,0.837379746835443,100,0,-2170.635670780548,0.8,3.0,0.4
Serie_2,0.837379746835443,100,1,-2177.8266658842326,0.8,3.0,0.4
Serie_2,0.837379746835443,100,2,-2169.9375455285185,0.8,3.0,0.4
Serie_2,0.837379746835443,100,3,-2175.89417465913,0.8,3.0,0.4
Serie_2,0.837379746835443,100,4,-2178.7089946823826,0.8,3.0,0.4
Serie_2,0.837379746835443,100,5,-2174.278855230218,0.8,3.0,0.4
Serie_2,0.837379746835443,100,6,-2170.823072648512,0.8,3.0,0.4
Serie_2,0.837379746835443,100,7,-2170.660980128264,0.8,3.0,0.4
Serie_2,0.837379746835443,100,8,-2172.675664181487,0.8,3.0,0.4
Serie_2,0.837379746835443,100,9,-2175.4921794695483,0.8,3.0,0.4
Serie_2,0.837379746835443,100,10,-2167.495357592948,0.8,3.0,0.4
Serie_2,0.837379746835443,100,11,-2175.8206231702266,0.8,3.0,0.4
Serie_2,0.837379746835443,100,12,-2170.3244155008156,0.8,3.0,0.4
Serie_2,0.837379746835443,100,13,-2168.550246425163,0.8,3.0,0.4
Serie_2,0.837379746835443,100,14,-2175.3118096025296,0.8,3.0,0.4
Serie_2,0.837379746835443,100,15,-2174.678105507856,0.8,3.0,0.4
Serie_2,0.837379746835443,100,16,-2173.248600994799,0.8,3.0,0.4
Serie_2,0.837379746835443,100,17,-2168.6916074890128,0.8,3.0,0.4
Serie_2,0.837379746835443,100,18,-2174.500446957535,0.8,3.0,0.4
Serie_2,0.837379746835443,100,19,-2174.744170392595,0.8,3.0,0.4
Serie_2,0.837379746835443,100,20,-2174.933941829539,0.8,3.0,0.4
Serie_2,0.837379746835443,100,21,-2174.624520344664,0.8,3.0,0.4
Serie_2,0.837379746835443,100,22,-2175.634958583772,0.8,3.0,0.4
Serie_2,0.837379746835443,100,23,-2170.5894260337373,0.8,3.0,0.4
Serie_2,0.837379746835443,100,24,-2169.8140365982663,0.8,3.0,0.4
Serie_2,0.837379746835443,100,25,-2176.128151783854,0.8,3.0,0.4
Serie_2,0.837379746835443,100,26,-2175.5840779614355,0.8,3.0,0.4
Serie_2,0.837379746835443,100,27,-2178.821176298567,0.8,3.0,0.4
Serie_2,0.837379746835443,100,28,-2180.1381232139925,0.8,3.0,0.4
Serie_2,0.837379746835443,100,29,-2168.9576831553077,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,0,-2179.5098690087575,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,1,-2179.0604288313343,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,2,-2176.5033877570086,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,3,-2175.9114647820725,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,4,-2175.7296527251324,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,5,-2173.396143651226,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,6,-2168.805184951655,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,7,-2182.804384831618,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,8,-2178.574015148831,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,9,-2180.3937480368404,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,10,-2177.791869447194,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,11,-2172.98540434672,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,12,-2174.444250255999,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,13,-2176.5164075319067,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,14,-2177.37318270621,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,15,-2170.18352120155,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,16,-2174.4892087330177,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,17,-2172.3805842641714,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,18,-2174.6032760166904,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,19,-2179.469231976076,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,20,-2179.011826571454,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,21,-2176.8790640158595,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,22,-2179.354719369606,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,23,-2178.3912809791145,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,24,-2176.0020582728325,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,25,-2179.795089885458,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,26,-2177.110132925067,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,27,-2172.3537658662335,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,28,-2175.5034867469876,0.8,3.0,0.4
Serie_2,0.8424303797468354,100,29,-2169.9365056805977,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,0,-2182.764222404875,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,1,-2176.3118189844354,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,2,-2181.0582625594398,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,3,-2172.9319809540275,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,4,-2182.462157909456,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,5,-2178.3824957020042,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,6,-2173.8352227770856,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,7,-2173.0449601342884,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,8,-2182.367183070912,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,9,-2179.0519941310263,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,10,-2178.427684027034,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,11,-2181.670021546778,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,12,-2183.4898443979355,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,13,-2179.790093755752,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,14,-2180.4840481461897,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,15,-2177.2704724294294,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,16,-2179.595747753064,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,17,-2181.009157992772,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,18,-2177.800286201256,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,19,-2176.3705947791454,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,20,-2173.479646806431,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,21,-2175.1147447022445,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,22,-2180.3600963187882,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,23,-2179.357747475118,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,24,-2178.2033744655487,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,25,-2175.81001334493,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,26,-2176.379655503316,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,27,-2178.2326230075455,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,28,-2173.8207188183674,0.8,3.0,0.4
Serie_2,0.8474810126582278,100,29,-2177.5530849416796,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,0,-2183.1656778887887,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,1,-2176.4776808605666,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,2,-2182.150734160087,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,3,-2181.5837147129823,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,4,-2174.3708471393898,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,5,-2174.5767935082113,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,6,-2185.6870961581103,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,7,-2183.6786294171393,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,8,-2177.077822099675,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,9,-2183.4418618048376,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,10,-2177.1891714695853,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,11,-2185.24346481434,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,12,-2179.639035158502,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,13,-2178.7640626091415,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,14,-2181.3054363134565,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,15,-2182.092459440251,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,16,-2181.0858050964157,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,17,-2177.185379144984,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,18,-2182.3722327001333,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,19,-2182.258690699708,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,20,-2179.534099603941,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,21,-2175.8388924843753,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,22,-2177.718315362613,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,23,-2178.5685594704432,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,24,-2182.2028185757363,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,25,-2180.9284044234523,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,26,-2182.8486377214085,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,27,-2180.0462235943387,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,28,-2179.651344951242,0.8,3.0,0.4
Serie_2,0.8525316455696202,100,29,-2177.968725467948,0.8,3.0,0.4
Serie_2,0.8575822784810126,100,0,-2182.6081302353828,0.8,3.0,0.4
Serie_2,0.8575822784810126,100,1,-2186.8850047214673,0.8,3.0,0.4
Serie_2,0.8575822784810126,100,2,-2182.922113734504,0.8,3.0,0.4
Serie_2,0.8575822784810126,100,3,-2179.25207070874,0.8,3.0,0.4
Serie_2,0.8575822784810126,100,4,-2185.0031448934265,0.8,3.0,0.4
Serie_2,0.8575822784810126,100,5,-2181.905773938984,0.8,3.0,0.4
Serie_2,0.8575822784810126,100,6,-2184.279226917364,0.8,3.0,0.4
Serie_2,0.8575822784810126,100,7,-2184.7989668910886,0.8,3.0,0.4
Serie_2,0.8575822784810126,100,8,-2185.306573016869,0.8,3.0,0.4
